"REGION NAME","DISTRICT NAME","NAME OF CANDIDATE","PARTY","PARTY COLOR","VOTES SCORED","","","","","","","","","","","","","","","","","","","","","MZIMBA","MZIMBA","MZIMBA","NKHATA BAY","NKHATA BAY","NKHATA BAY","NKHATA BAY","NKHATA BAY","NKHATA BAY","MZIMBA","MZIMBA","MZIMBA","LIKOMA","NKHOTAKOTA","NKHOTAKOTA","NKHOTAKOTA","NKHOTAKOTA","NKHOTAKOTA","KASUNGU","KASUNGU","KASUNGU","KASUNGU","KASUNGU","KASUNGU","KASUNGU","KASUNGU","KASUNGU","KASUNGU","KASUNGU","NTCHISI","NTCHISI","NTCHISI","NTCHISI","NTCHISI","DOWA","DOWA","DOWA","DOWA","DOWA","DOWA","DOWA","DOWA","DOWA","DOWA","MCHINJI","MCHINJI","MCHINJI","MCHINJI","MCHINJI","MCHINJI","MCHINJI","SALIMA","SALIMA","SALIMA","SALIMA","SALIMA","SALIMA","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","LILONGWE","DEDZA","DEDZA","DEDZA","DEDZA","DEDZA","DEDZA","DEDZA","DEDZA","DEDZA","DEDZA","NTCHEU","NTCHEU","NTCHEU","NTCHEU","NTCHEU","NTCHEU","NTCHEU","NTCHEU","MANGOCHI","MANGOCHI","MANGOCHI","MANGOCHI","MANGOCHI","MANGOCHI","MANGOCHI","MANGOCHI","MANGOCHI","MANGOCHI","MANGOCHI","MANGOCHI","MANGOCHI","MACHINGA","MACHINGA","MACHINGA","MACHINGA","MACHINGA","MACHINGA","MACHINGA","MACHINGA","BALAKA","BALAKA","BALAKA","BALAKA","BALAKA","ZOMBA","ZOMBA","ZOMBA","ZOMBA","ZOMBA","ZOMBA","ZOMBA","ZOMBA","ZOMBA","NENO","NENO","NENO","BLANTYRE","BLANTYRE","BLANTYRE","BLANTYRE","BLANTYRE","BLANTYRE","ZOMBA","ZOMBA","MWANZA","MWANZA","PHALOMBE","PHALOMBE","PHALOMBE","PHALOMBE","PHALOMBE","CHIRADZULU","CHIRADZULU","CHIRADZULU","CHIRADZULU","CHIRADZULU","MULANJE","MULANJE","MULANJE","MULANJE","MULANJE","MULANJE","MULANJE","MULANJE","MULANJE","BLANTYRE","BLANTYRE","BLANTYRE","BLANTYRE","BLANTYRE","BLANTYRE","BLANTYRE","BLANTYRE","BLANTYRE","BLANTYRE","CHIKWAWA","CHIKWAWA","CHIKWAWA","CHIKWAWA","CHIKWAWA","CHIKWAWA","CHIKWAWA","THYOLO","THYOLO","THYOLO","THYOLO","THYOLO","THYOLO","THYOLO","THYOLO","LUCHENZA","NSANJE","NSANJE","NSANJE","NSANJE","NSANJE"
"SOUTHERN REGION","MWANZA","Michael Usi","ODYA ZAKE","#DB2C3B","95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOUTHERN REGION","MWANZA","Frank Mwenifumbo","NDP","#08DFA3","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOUTHERN REGION","MWANZA","Jordan Sauti","PCP","#1B1B31","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOUTHERN REGION","MWANZA","Akwame Bandawe","AAA","#000C31","130","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOUTHERN REGION","MWANZA","Kondwani Nankhumwa","PDP","#0543B2","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOUTHERN REGION","MWANZA","Kamuzu Chibambo","PETRA","#DBE827","104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOUTHERN REGION","MWANZA","Thokozani Banda","INDEPENDENT","#4D4D4D","126","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOUTHERN REGION","MWANZA","Adil Chilungo","INDEPENDENT","#4D4D4D","81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOUTHERN REGION","MWANZA","Smart Swira","INDEPENDENT","#4D4D4D","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOUTHERN REGION","MWANZA","Milward Tobias","INDEPENDENT","#4D4D4D","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOUTHERN REGION","MWANZA","Phunziro Mvula","INDEPENDENT","#4D4D4D","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOUTHERN REGION","MWANZA","Cosmas Chipojola","INDEPENDENT","#4D4D4D","67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOUTHERN REGION","NENO","Lazarus Chakwera","MCP","#00A200","1370","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOUTHERN REGION","NENO","Peter Mutharika","DPP","#00B0F0","36607","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOUTHERN REGION","NENO","Joyce Banda","PP","#FF6400","358","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
